Team,Diagnosis Code,Z score
moore,F32.2,9.503609284
moore,S82,-139.7868987
moore,S82.8,-52.79121502
moore,S82.84,3.564592174
moore,S82.842,2.971356799
moore,L00-L08,502.3530442
moore,L03,381.0910485
moore,L03.0,27.28743212
moore,L03.01,2.969659897
moore,L03.012,-4.160183064
moore,S69.92,4.154902869
moore,S69.92XA,4.155369085
moore,S61,10.65317272
moore,S61.2,15.42233467
moore,S61.21,8.903304491
moore,S61.211,1.782798833
moore,S61.211A,2.377110755
moore,M85.80,160.4820747
moore,K57.32,-2.970741795
moore,H91,177.1554265
moore,H91.9,179.0487925
moore,H91.93,82.89766486
moore,L30.4,76.51499735
moore,D68.5,52.79747793
moore,D68.51,10.69197178
moore,R00,724.5751408
moore,R00.2,58.40017585
moore,K59.8,8.319902184
moore,C69-C72,27.85048756
moore,C71,-13.64827157
moore,C71.9,42.11302038
moore,R45,217.7539086
moore,R45.4,16.04300844
moore,G80-G83,-200.8634867
moore,G81,-353.8636749
moore,G81.9,-366.6247959
moore,G81.94,-190.684753
moore,R45.1,159.1144974
moore,G93,-738.356099
moore,G93.6,-308.0063346
moore,D49-D49,143.5473217
moore,D49,143.5473217
moore,D49.6,19.59999424
moore,I67,-155.0498893
moore,I67.8,-27.33197125
moore,I67.89,23.75784296
moore,L10-L14,17.22844161
moore,I87,358.8088388
moore,I87.2,190.3432689
moore,E11.3,50.37406809
moore,E11.31,-3.561332305
moore,E11.319,9.500095071
moore,L12,7.131815759
moore,L12.0,7.132427622
moore,L80-L99,1057.125917
moore,L97,296.0173496
moore,L97.5,154.9730468
moore,L97.52,113.1829725
moore,L97.529,59.34959088
moore,R25,94.8424328
moore,R25.2,29.56984697
moore,I50.2,238.1305892
moore,I50.20,97.71580535
moore,I42,118.7337072
moore,I42.9,150.0191552
moore,D68.4,-187.2256989
moore,D50,304.3719232
moore,D50.9,203.344783
moore,I26-I28,440.2523581
moore,I26,374.2804556
moore,I26.9,369.6368792
moore,I26.99,364.4750711
moore,R91.1,396.9503536
moore,I50.21,-46.37128828
moore,I27,100.1306881
moore,I27.8,103.162912
moore,I27.82,39.78136563
moore,C30-C39,248.1754137
moore,C34,274.2164355
moore,C34.1,147.3773898
moore,C34.11,130.3424598
moore,J43,143.6217512
moore,J43.9,144.9985471
moore,D64,1270.12023
moore,D64.9,1099.162387
moore,I11,-23.65126781
moore,I11.0,20.09871619
moore,L60,92.23075184
moore,L60.2,-10.69978721
moore,C34.9,363.1794942
moore,C34.91,184.1577436
moore,Z99,426.1694331
moore,Z99.8,263.9204826
moore,Z99.81,272.1328762
moore,J34,112.717807
moore,J34.8,89.88415915
moore,J34.89,89.88449689
moore,R59,308.3346461
moore,R59.0,201.3901385
moore,I25.8,-165.3222464
moore,I25.82,-199.0422157
moore,I25.11,92.74770245
moore,I25.119,95.34129581
moore,T80-T88,950.1781974
moore,T82,285.6280774
moore,T82.8,224.3312771
moore,T82.89,32.6539114
moore,T82.897,-20.80946353
moore,T82.897A,-20.80961881
moore,I21,-275.1291996
moore,I21.4,-121.2304955
moore,I25.4,-49.3746481
moore,I25.42,-51.76119999
moore,R94.3,21.92619201
moore,R94.39,-15.44987685
moore,I25.7,18.4175932
moore,I25.71,11.88658939
moore,R57,-711.584754
moore,R57.0,-344.0950458
moore,D68.9,-114.715533
moore,N17,454.011504
moore,N17.0,-423.7954776
moore,E87.5,518.608336
moore,E87.1,696.6234999
moore,J96,-1088.141824
moore,J96.9,-469.4071878
moore,J96.91,-156.6504718
moore,E87.2,91.92514933
moore,A70-A74,5.942441598
moore,A74,5.942485946
moore,A74.9,5.942485946
moore,E87.3,117.330345
moore,S06.6,-470.7368944
moore,S06.6X,-470.7368944
moore,S06.6X0,-19.61480699
moore,S06.6X0A,-19.02199061
moore,S22,-489.3314974
moore,S22.4,-269.9115718
moore,S22.41,-28.52146121
moore,S22.41XA,-22.57909923
moore,R31,227.368816
moore,R31.9,127.6997125
moore,F05,155.712068
moore,E86,1389.659005
moore,E86.0,990.3049513
moore,G47.33,435.7307708
moore,I49.3,43.83995799
moore,F01,23.150217
moore,F01.5,23.150217
moore,F01.50,5.345599451
moore,S32,-231.8101883
moore,S32.8,-101.7066098
moore,S32.81,-116.0309244
moore,S32.810,-78.49429239
moore,S32.810A,-77.35761649
moore,R06.8,93.50107592
moore,R06.82,33.85084466
moore,S42,-118.6306471
moore,S42.0,-49.31972206
moore,S42.02,-4.158288504
moore,S42.021,4.15959361
moore,S01.0,-64.74861002
moore,S01.01,-74.27747158
moore,S01.01XA,-73.68769678
moore,S27,-443.8706617
moore,S27.0,-196.7042123
moore,S27.0XXA,-196.7115605
moore,H90,45.97215822
moore,H90.5,8.311610524
moore,S42.2,-27.91391764
moore,S42.29,-17.23252799
moore,S42.292,4.753610988
moore,Z90.2,101.9922209
moore,M1A.9,67.63667209
moore,M1A.9XX1,14.26048102
moore,S22.42,-35.0660827
moore,S22.42XA,-40.42327302
moore,C60-C63,251.3665416
moore,C61,226.3303228
moore,M80,72.88576591
moore,M80.8,76.53014686
moore,M80.88,19.01342242
moore,Z95,104.1843357
moore,Z95.2,2.368739684
moore,E11.4,131.3256498
moore,E11.42,101.6155264
moore,H02,5.926476236
moore,H02.4,-17.22486734
moore,H02.40,-16.04043901
moore,H02.403,1.188478684
moore,H02.8,-4.158288504
moore,H02.83,-5.942709892
moore,H02.834,-5.348661353
moore,H02.831,-5.348661353
moore,T30-T32,-50.45594315
moore,T31,-48.10073594
moore,T31.0,-5.936029097
moore,K00-K14,504.5275639
moore,K08,43.33497482
moore,K08.3,8.91501717
moore,T20,-70.18057231
moore,T20.2,-27.34361211
moore,T23,-4.155678124
moore,T23.3,-16.64626343
moore,S02.4,-32.10189198
moore,J96.0,-322.2469243
moore,J96.00,-302.189778
moore,S68,5.940046325
moore,S68.6,2.971534195
moore,M86-M90,409.8854604
moore,M87,84.18219674
moore,M87.8,11.28917878
moore,T23.2,5.938138256
moore,T23.20,4.753717434
moore,T23.201,2.971556368
moore,F43.2,122.6923737
moore,F43.22,35.02228518
moore,R50,738.3314774
moore,R50.9,569.5813149
moore,M25.642,12.45706994
moore,S68.1,2.376826893
moore,M26-M27,48.61899619
moore,M26,25.53066809
moore,T30,-0.594045382
moore,T30.0,-0.594060913
moore,S61.20,5.348054799
moore,S81,-16.02700809
moore,S81.0,-7.132016209
moore,S81.00,-14.86480952
moore,T20.3,-58.9082741
moore,I25.5,81.62288155
moore,I48.2,592.9525752
moore,I34,-15.40451397
moore,I34.0,5.927232217
moore,J90-J94,755.6212429
moore,J90,702.0932472
moore,I71.4,-18.9980491
moore,I25.2,475.6900846
moore,E66.01,-45.36796289
moore,I38,-1.188649095
moore,D72.1,48.66882923
moore,Z95.5,128.1585017
moore,I69,83.37836757
moore,I69.3,60.38457344
moore,I69.39,69.38275085
moore,I30,7.131682738
moore,R60,848.5542393
moore,R60.9,209.648561
moore,C78.2,320.8314335
moore,C79.5,1159.405688
moore,C79.51,1159.423144
moore,N32,156.420487
moore,N32.8,117.6595625
moore,N32.89,108.9955955
moore,J91,367.5419229
moore,J91.0,301.4116108
moore,G47.00,470.8143734
moore,R97-R97,48.6848227
moore,R97,48.6848227
moore,G89.3,1644.74583
moore,C34.3,105.4937745
moore,C34.31,15.44253034
moore,I82.402,40.37393631
moore,R13,538.7727068
moore,R13.1,538.7727068
moore,R13.10,424.2128918
moore,B35-B49,529.4952262
moore,B37,369.9182879
moore,B37.2,58.13710791
moore,M86,108.2655487
moore,M86.2,20.78688787
moore,M86.27,14.26106627
moore,M86.272,2.972021975
moore,M86.1,27.90588899
moore,M86.17,21.9790835
moore,M86.172,0.59438316
moore,M86.9,37.38740854
moore,E08,43.88727408
moore,E08.2,7.13189557
moore,E08.22,2.972143907
moore,E08.0,9.505880375
moore,E08.00,9.50605778
moore,E11.62,74.04354557
moore,E11.621,65.22011559
moore,L03.1,278.2319049
moore,L03.11,271.8075611
moore,L03.119,-2.971296358
moore,L97.524,20.79674215
moore,L97.50,24.35053065
moore,L97.509,25.53896342
moore,L97.51,116.1306857
moore,L97.512,56.98248034
moore,F01.51,27.91766393
moore,F03.91,29.10199099
moore,L97.2,74.73514636
moore,L97.21,54.01809977
moore,L97.212,15.44766141
moore,L97.213,10.10396105
moore,B37.0,263.4989902
moore,G93.4,510.1257469
moore,G93.41,560.0062102
moore,E11.5,6.51323037
moore,E11.51,55.14929748
moore,M62.82,-138.7745336
moore,E11.2,216.9389617
moore,E11.22,237.2872691
moore,J60-J70,177.1060905
moore,J69,197.273235
moore,J69.0,190.8021751
moore,E87.0,23.72607173
moore,G40,70.59693663
moore,G40.9,41.36033151
moore,G40.90,95.06874615
moore,G40.909,115.1147805
moore,T23.23,2.971622888
moore,G30-G32,104.9877035
moore,G30,24.30831271
moore,G30.1,66.4373151
moore,F02,-51.60746659
moore,F02.8,-51.60746659
moore,F02.80,-48.67412403
moore,R41.3,55.59701436
moore,J09-J18,1134.879619
moore,J18,687.6600337
moore,J18.9,572.6738535
moore,R10.1,412.1980248
moore,R10.13,194.5202774
moore,H10-H11,-7.105213575
moore,H10,-26.1039575
moore,H10.9,-6.536538163
moore,R00.0,561.501843
moore,J31,23.13810052
moore,J31.0,22.54657349
moore,H90.6,11.87869567
moore,E78.1,10.67738942
moore,R09,676.5300982
moore,R09.8,131.5068876
moore,R09.89,75.22975869
moore,R10.12,62.23392376
moore,M54.41,8.288459937
moore,M81.0,134.3649984
moore,M45-M49,252.1084264
moore,M47,85.49935155
moore,M47.8,73.26679299
moore,M47.81,57.96519208
moore,M47.816,19.57612349
moore,F39,63.91360284
moore,R07.8,443.1067936
moore,R07.89,339.1619084
moore,M51.1,5.338526253
moore,M51.16,8.307725688
moore,I95,557.0936205
moore,I95.9,262.151662
moore,E11.40,40.88716542
moore,M51.27,25.52341929
moore,M51.17,-2.97094145
moore,R33.9,242.9523697
moore,N40.0,362.7501227
moore,G83,110.2843318
moore,G83.4,79.52727262
moore,O60-O77,53.6505832
moore,O60,7.721323423
moore,O60.0,2.377234934
moore,O60.03,1.783084883
moore,Z3A.1,55.49195106
moore,Z3A.17,4.752759334
moore,O20-O29,61.95017465
moore,O26,31.37795057
moore,O26.8,26.6567245
moore,O26.89,20.15711861
moore,O26.891,3.565284162
moore,R30,206.403168
moore,R30.0,198.8236136
moore,R10.2,99.63226864
moore,Z3A.10,2.971179393
moore,Z3A.2,50.70274035
moore,Z3A.25,8.313536699
moore,O99.8,30.19678563
moore,O99.89,12.46061406
moore,Z3A.16,7.126279894
moore,H43-H44,51.96752028
moore,H43,37.24698294
moore,H43.3,18.99276953
moore,H43.39,18.99312459
moore,H43.393,4.754001276
moore,H43.8,4.741619924
moore,H43.81,5.928254854
moore,H43.812,-5.94020274
moore,H11,5.340745174
moore,H40-H42,137.8574094
moore,H40,131.4205814
moore,H40.0,-30.72191967
moore,H40.03,-16.0447536
moore,H40.033,-12.4828327
moore,H40.039,-2.971728842
moore,H25-H28,-31.09167332
moore,H25,-24.71899381
moore,H25.1,-9.439609216
moore,H25.13,-6.57E-12
moore,R52,171.2119217
moore,Q20-Q28,-146.6718218
moore,Q21,-63.49181401
moore,Q21.1,-54.06048219
moore,L02,144.4072092
moore,L02.3,35.02699496
moore,L02.31,29.68805626
moore,N30,139.3133427
moore,N30.0,102.95767
moore,N30.00,91.1958893
moore,R32,504.6782543
moore,S62.3,-19.5993506
moore,S62.30,-19.02113863
moore,M17,93.34362811
moore,M17.0,41.42873185
moore,G60-G65,706.4588474
moore,G62,690.8323913
moore,G62.8,25.51969867
moore,G62.89,54.57707081
moore,M79.642,22.47924538
moore,M05,17.19342752
moore,M05.7,7.118314205
moore,M05.79,2.966962732
moore,S01.1,-11.28413717
moore,S01.11,-11.28476988
moore,S01.112,-17.83013912
moore,S01.112A,-17.83073822
moore,F15,17.68557123
moore,F15.2,10.08638493
moore,F15.20,8.90393712
moore,F20,-23.09452145
moore,F20.9,-26.67128298
moore,H15-H22,40.75006655
moore,H18,33.21111276
moore,H18.2,8.318101734
moore,H18.20,10.1013229
moore,H44,14.24935634
moore,H44.1,-0.594320432
moore,R06.09,185.746545
moore,I77,25.45961335
moore,H40.1,7.122258252
moore,H40.12,-3.564355738
moore,H40.121,-5.943774543
moore,L08,51.50897425
moore,L08.9,72.24386843
moore,C15-C26,674.5045479
moore,C22,207.9986997
moore,C22.0,156.7943338
moore,H46-H47,14.82888139
moore,H47,1.780961649
moore,H47.2,-5.3480824
moore,H47.20,-2.971662311
moore,M25.611,21.96176881
moore,M25.511,236.9552916
moore,G47.9,23.71274654
moore,F43.12,-2.376825429
moore,F43.9,5.941377157
moore,M89,240.6109835
moore,M89.8,126.63674
moore,M89.8X,126.63674
moore,M89.8X8,24.35298494
moore,J91.8,86.01292498
moore,C45-C49,123.1432329
moore,C45,6.538055081
moore,C45.0,0.594456325
moore,G89.1,156.1176696
moore,G89.18,146.21614
moore,N17.9,1240.335678
moore,R23.2,59.90484086
moore,M89.9,133.8548422
moore,N20,76.62609931
moore,N20.0,61.94806773
moore,C79.9,509.850379
moore,C77,1153.888048
moore,C77.2,308.2702483
moore,E86.1,389.700694
moore,K92.1,147.7604429
moore,S32.0,-76.63814543
moore,S32.03,-28.5343539
moore,S22.43,-202.7190383
moore,S22.43XA,-208.7129129
moore,E40-E46,942.2103811
moore,E43,338.9510775
moore,R45.8,42.48031917
moore,R45.85,31.89967449
moore,R45.851,25.99989009
moore,E87.7,448.2406117
moore,E87.70,413.9419027
moore,H40.9,176.1986042
moore,L90,-10.06322715
moore,L90.5,-7.108125634
moore,S62.6,24.32233319
moore,S62.63,9.504602956
moore,N89,21.32037239
moore,N89.8,23.69185466
moore,O21,6.533224928
moore,O21.9,4.158708695
moore,Z3A.32,13.64623193
moore,Z3A.26,-10.69343737
moore,O71,5.346837254
moore,O71.8,4.159376281
moore,O71.82,3.565377304
moore,Z37,62.9972612
moore,Z37.0,59.48697181
moore,O30-O48,58.92786806
moore,O35,21.35149363
moore,O35.8,11.28138234
moore,O35.8XX1,6.534981779
moore,N70-N77,60.89349564
moore,N76,23.11792053
moore,N76.0,13.0564264
moore,Z3A.21,14.24173948
moore,O99.0,-7.125838287
moore,O99.01,4.752439923
moore,O99.013,2.971190481
moore,O23,2.971090686
moore,O23.4,2.377226064
moore,Z3A.22,10.68578181
moore,O26.892,5.346777367
moore,R12,53.90464363
moore,O34,10.09329096
moore,O34.3,1.188780262
moore,O34.33,0.59444524
moore,Z3A.38,21.9304677
moore,O36,29.61401091
moore,O36.5,9.500308093
moore,O36.59,9.500414601
moore,O36.592,1.782978452
moore,O36.5920,1.18870931
moore,Z3A.13,8.90676673
moore,O35.9,6.534689005
moore,O35.9XX0,5.940911401
moore,B95-B97,776.0479882
moore,B96,514.2679357
moore,B96.8,123.0436013
moore,B96.89,88.86383743
moore,O34.32,0.594434155
moore,O99.02,-10.69435615
moore,Z3A.37,24.29291687
moore,Z3A.29,10.09219689
moore,Z3A.18,7.127078613
moore,Z3A.23,10.09264962
moore,C77.3,117.8643739
moore,C50-C50,126.0912245
moore,C50,126.0912245
moore,C50.4,47.3984714
moore,C50.41,47.39900442
moore,C50.411,40.93954434
moore,Z78,-1.779049521
moore,Z78.0,-1.779049521
moore,N60-N65,53.08005371
moore,N64,50.85721614
moore,N64.8,8.904802748
moore,N64.89,8.905002495
moore,S72.1,13.06799515
moore,S72.14,21.97801713
moore,S72.142,-4.755290793
moore,M40-M43,170.2430274
moore,M41,68.64215473
moore,M41.9,53.92949609
moore,Q30-Q34,-16.05158255
moore,D24,2.970347653
moore,D24.1,1.188576262
moore,R31.0,132.5425017
moore,C64-C68,257.5970784
moore,C67,153.2079146
moore,C67.9,157.979729
moore,C67.0,15.45060088
moore,E83,984.2557869
moore,E83.5,482.8845728
moore,E83.52,296.769039
moore,M84.4,154.0005389
moore,H35.30,-7.128235559
moore,C67.4,17.82566173
moore,M84.5,196.597159
moore,C78.0,938.3416168
moore,C78.01,691.6481998
moore,R64,677.3205357
moore,C78.00,704.7182402
moore,N13.9,21.38607936
moore,G93.8,-333.3032854
moore,G93.89,36.13382961
moore,N13.3,182.7057374
moore,N13.30,178.0368905
moore,R62,885.3361977
moore,R62.7,908.0357855
moore,C67.8,38.00103378
moore,E46,569.0197235
moore,J96.01,-68.1363431
moore,S29.9,9.481044992
moore,S29.9XXA,9.481222883
moore,S02.5,8.317139258
moore,S02.5XXA,8.91162481
moore,S09,273.229503
moore,S09.8,222.9643462
moore,S09.8XXA,222.9744579
moore,G62.9,534.9348832
moore,C43-C44,105.0075198
moore,C44,87.48430623
moore,C44.2,32.67098017
moore,M19.01,116.8715421
moore,M19.011,60.98051228
moore,M70,36.76999885
moore,M70.6,26.71627666
moore,M70.61,5.940933581
moore,M25.551,222.6827114
moore,M53,74.61161525
moore,M53.3,70.49496606
moore,T82.0,-20.21785881
moore,I51.8,-105.3553033
moore,I51.89,26.72994607
moore,T82.85,16.6304364
moore,T82.857,-25.56857667
moore,T82.857A,-25.56857667
moore,I50.22,420.9408005
moore,I50.23,34.37601773
moore,D24.2,1.18854078
moore,S62.31,4.753593247
moore,S62.317,5.943572349
moore,S89,5.928677194
moore,S89.9,5.336286365
moore,S89.91,-9.500848234
moore,S89.91XA,-9.501558717
moore,S89.92,21.36308197
moore,S89.92XA,20.77205845
moore,S01.8,-10.08388193
moore,S01.81,6.524042227
moore,S01.81XA,1.18638317
moore,S79,-4.158304036
moore,S79.9,-7.129061091
moore,S79.92,12.4758511
moore,S76,11.86990856
moore,S76.1,7.724898604
moore,S76.11,7.725071553
moore,E78.2,7.083786289
moore,M25.561,90.273646
moore,G40.2,-7.122027554
moore,G40.21,-5.345745959
moore,G40.219,-5.346025589
moore,F10.12,-8.883705027
moore,F10.129,-9.477691642
moore,M79.641,18.33203133
moore,S73,5.346996948
moore,S81.01,7.131283659
moore,S60,44.46173151
moore,S60.5,20.78673265
moore,S60.51,20.78859526
moore,S32.4,-76.12576257
moore,S32.42,-17.83499788
moore,M45,11.28239409
moore,M45.0,-0.594380304
moore,M25.4,59.11175717
moore,M25.46,10.07459933
moore,M25.461,8.308596056
moore,L02.9,10.68977577
moore,L02.91,8.316269824
moore,M25.57,39.47718774
moore,M25.571,4.733234021
moore,H59-H59,-0.594280514
moore,H59,-0.594280514
moore,R94.4,125.6197938
moore,T23.26,-2.37748192
moore,E11.311,-14.85704547
moore,R19.7,977.9756905
moore,R10.8,92.24877708
moore,R10.84,91.11214096
moore,F11.9,37.30711293
moore,F11.90,29.04185766
moore,F10.23,-32.04310707
moore,F10.239,-14.24097339
moore,I50.3,384.2907902
moore,I50.32,177.6425007
moore,I25.118,50.37840818
moore,I42.2,5.938448916
moore,S63.0,1.188576262
moore,S42.1,-55.89712862
moore,S42.11,-9.509725276
moore,S42.112,-16.05301983
moore,S12,-114.2152072
moore,S12.6,-52.34714837
moore,L49-L54,140.5904242
moore,L53,49.80563645
moore,L53.9,57.52447497
moore,T85,117.8683428
moore,T85.7,19.0108687
moore,T85.79,5.942463772
moore,T85.79XA,0.59432329
moore,C50.9,167.5526608
moore,C50.91,161.0861783
moore,C50.911,118.424833
moore,D25,79.75072474
moore,D25.1,20.75395312
moore,F22,13.65001048
moore,F45,71.16965568
moore,F45.8,2.376285683
moore,B85-B89,30.25558847
moore,B86,4.158755274
moore,F25,56.81971223
moore,F25.9,61.02580116
moore,L60.3,33.19606765
moore,B35,56.08910853
moore,B35.3,14.81710566
moore,G44,69.13403922
moore,G44.2,43.87922753
moore,G44.20,24.34134749
moore,G44.209,24.34234781
moore,N91,8.30934201
moore,N91.2,4.15731106
moore,B37.3,52.76766709
moore,K62,108.3824558
moore,K62.8,26.07020418
moore,K62.89,29.63612264
moore,K59.01,-4.751812288
moore,J00-J06,401.1972582
moore,J00,10.10087057
moore,M79.672,72.5013059
moore,S39.92,19.58989316
moore,S39.92XA,19.5906253
moore,R22,342.9747095
moore,R22.4,130.8576831
moore,R22.42,70.01216753
moore,B85,20.18761117
moore,B85.1,15.44696969
moore,C20,80.66103363
moore,F50-F59,25.41960175
moore,F50,10.09894795
moore,H25.11,-7.71382153
moore,H00,10.68997542
moore,H00.1,-6.60E-12
moore,Z94,41.71867604
moore,Z94.7,-10.09981565
moore,K40,21.92101068
moore,K40.9,10.0806828
moore,K40.90,10.6747104
moore,I81,-43.39546859
moore,J30.9,36.1265085
moore,K74,207.5906899
moore,K74.6,167.231254
moore,K74.60,174.5021306
moore,I85,-1.780549249
moore,I85.1,54.58747401
moore,I85.10,72.96731029
moore,K29,101.461682
moore,K29.0,10.69460637
moore,K29.00,5.348034842
moore,K12,337.0815815
moore,K12.2,1.188562957
moore,B95,140.5967655
moore,B95.6,-47.51812721
moore,B95.61,-91.62616445
moore,K04,11.87101842
moore,K04.7,18.40026644
moore,F33.9,4.744696208
moore,M27,29.08547542
moore,M27.2,14.25638351
moore,S51,30.86154593
moore,S51.8,5.345759185
moore,S51.81,23.16362394
moore,S51.811,19.01306776
moore,C40-C41,68.23206048
moore,C41,63.49984701
moore,R10.11,203.5245388
moore,C41.0,1.783151399
moore,G89.11,-6.60E-12
moore,F40,-7.714919062
moore,F40.2,13.65730919
moore,F40.29,-1.188826492
moore,F40.298,-1.188826492
moore,R41.9,0.594019412
moore,E20-E35,293.0424103
moore,E23,-131.4857641
moore,E23.7,0.59433216
moore,E23.6,4.753167438
moore,E27,146.0285858
moore,E27.9,18.41044454
moore,G95,195.5997837
moore,G95.0,3.565776453
moore,K42,61.63656212
moore,K42.9,66.97366715
moore,R41.89,55.6026593
moore,I63.0,-14.86469863
moore,I70,39.06302983
moore,I70.0,80.02479264
moore,I67.1,-84.40890119
moore,I63.9,-23.72024669
moore,I49.1,37.41185309
moore,I35.8,13.65822762
moore,R47.1,-103.4625606
moore,R68.83,45.69970768
moore,F11.23,39.16651708
moore,R00.1,49.05235281
moore,R18,660.8123109
moore,R18.8,552.4414707
moore,M54.3,36.15903489
moore,M54.31,10.68753934
moore,L28.0,-18.42419245
moore,S33,1.188434328
moore,L91,8.29967026
moore,L91.0,14.83798423
moore,M48,159.0520218
moore,M48.0,53.17253757
moore,M48.02,9.474318161
moore,M25.7,15.40667845
moore,M25.78,13.05330052
moore,M43,44.29207546
moore,M43.6,-1.188476106
moore,K40.2,10.0983824
moore,K40.20,10.09864632
moore,K59.09,127.2095317
moore,S30,48.63464296
moore,S30.0,16.63236124
moore,S30.0XXA,16.63242333
moore,M65-M67,2.362365153
moore,M65,-2.961742753
moore,M65.8,-3.564129406
moore,M75.11,3.563447423
moore,M75.112,3.565377304
moore,K64,176.0744723
moore,K64.9,62.25092903
moore,R10.3,313.8565227
moore,R10.31,140.4989699
moore,K62.5,56.26663772
moore,N95.1,-10.69000123
moore,O72,10.68650084
moore,O99.2,18.97728221
moore,O99.28,10.09159321
moore,O85-O92,9.494554766
moore,O86,1.188740352
moore,O26.6,1.18875809
moore,O90,5.34404179
moore,O90.8,6.533371351
moore,O90.81,1.783064928
moore,O99.21,9.501266626
moore,O99.4,-16.04990554
moore,O99.3,1.779089146
moore,O99.35,-14.2638361
moore,R22.2,35.01273277
moore,S13,-13.05824856
moore,S13.4,20.17523881
moore,S13.4XXA,20.17720081
moore,R53.1,693.2110606
moore,R20,197.2681887
moore,R20.2,65.49197936
moore,M79.65,139.1389777
moore,M79.652,75.32833386
moore,R20.0,112.6106669
moore,L03.2,28.49720011
moore,L03.21,20.78595651
moore,L03.211,20.78603412
moore,J35,3.563261032
moore,S09.9,95.18616406
moore,S09.90,86.37592434
moore,S09.90XA,89.35781479
moore,S29.011,5.349112432
moore,S46.8,-0.594205105
moore,S46.81,-0.594218413
moore,S46.812,-6.60E-12
moore,S29.011D,-6.60E-12
moore,F51,9.470293914
moore,F51.0,14.2112828
moore,F51.04,15.43497462
moore,R94.31,36.16607824
moore,O36.593,8.314375371
moore,O36.5930,7.127531179
moore,O99.52,-13.07407406
moore,O76,10.66674916
moore,O69,18.38643405
moore,J80-J84,140.257083
moore,J81,109.0123152
moore,J81.1,58.73433301
moore,O60.1,5.347176599
moore,O60.14,4.159391805
moore,O60.14X0,3.565443832
moore,O32,-7.721327702
moore,O62,7.721063867
moore,O62.1,4.15929866
moore,Z3A.33,13.64791709
moore,M76,26.06648779
moore,M76.6,10.68945631
moore,M76.62,-0.594233939
moore,M62.89,-4.750640356
moore,M67,5.927921406
moore,M67.9,-1.187637402
moore,G25,57.26872252
moore,G25.8,49.72728533
moore,G25.81,49.15001627
moore,R20.9,11.28703005
moore,S90-S99,88.16433762
moore,S93,7.11020575
moore,S93.4,23.12337874
moore,S93.49,8.911358686
moore,S93.492,7.725359792
moore,H43.1,11.87416983
moore,H43.12,17.22522651
moore,I20,23.14666929
moore,I20.9,14.85090689
moore,I65,-20.75480688
moore,I65.2,-21.35635622
moore,I65.23,-1.187473139
moore,D33,15.44022366
moore,D33.3,16.03624351
moore,Z74,216.1178556
moore,Z74.0,212.0366668
moore,Z74.09,88.92859499
moore,D43,5.348713351
moore,B25-B34,204.12541
moore,B34,85.85185285
moore,B34.9,26.09073216
moore,F32.9,667.2658841
moore,N80,27.29110771
moore,N80.9,21.37402493
moore,K60,37.98599277
moore,K60.2,20.19688525
moore,A30-A49,321.2813732
moore,A41,214.8118583
moore,A41.9,196.3714457
moore,K76.8,246.8221551
moore,K76.89,257.3965301
moore,B96.2,238.7117904
moore,B96.20,232.2505791
moore,L27,32.64647138
moore,L27.0,17.21930908
moore,R60.1,106.1713483
moore,R60.0,679.4278326
moore,C79.3,346.2850695
moore,C79.31,322.2411149
moore,D61,624.3309426
moore,D61.8,583.2522342
moore,D61.81,577.4680065
moore,D61.810,306.9713316
moore,N39.0,844.209154
moore,R39.15,78.73909282
moore,G43,56.90329911
moore,G43.9,44.31747525
moore,G43.90,39.0069157
moore,G43.909,39.00750372
moore,E72,41.56424887
moore,Z16-Z16,75.90024457
moore,Z16,75.90024457
moore,Z16.2,57.55329646
moore,Z16.24,36.21912824
moore,N12,64.05719972
moore,L82,-12.40009674
moore,L82.1,-4.727941169
moore,C56,85.97340953
moore,C56.9,74.73347089
moore,H49-H52,46.02055662
moore,H49,-5.940513421
moore,H49.2,13.66541975
moore,N13.1,87.21636106
moore,F60-F69,-10.67580491
moore,F64,-33.29467134
moore,H35.8,-2.375574023
moore,H35.81,-5.94177816
moore,H31,4.157590626
moore,H31.8,1.188651658
moore,N94.6,10.0911027
moore,R83-R89,28.37151155
moore,R87,27.21493756
moore,R87.8,1.186498702
moore,R87.81,0.59331121
moore,R87.6,24.27504856
moore,B15-B19,165.3001581
moore,B19,121.5527602
moore,B19.2,106.3245134
moore,B19.20,106.3245134
moore,S32.02,-12.47910559
moore,S27.2,-66.04118306
moore,S27.2XXA,-66.0421689
moore,F15.9,10.07338973
moore,F15.90,13.632845
moore,F12.2,5.346098601
moore,F12.20,5.34651785
moore,S32.01,-39.82630337
moore,H26,-22.50389132
moore,H26.4,-16.62419962
moore,H26.49,-16.62482155
moore,H26.493,-2.377091597
moore,I83,61.04820389
moore,I83.8,-3.563956319
moore,I83.81,-1.188351893
moore,R10.32,114.6313
moore,D25.9,63.39139772
moore,I83.89,-2.376923027
moore,I83.893,-0.594413564
moore,H10.1,-1.781495065
moore,H10.13,-3.563903059
moore,H18.6,2.971578542
moore,N18.6,279.4049189
moore,I12.0,253.2022827
moore,T82.86,139.1540734
moore,T82.868,140.3490874
moore,T82.868A,134.4482324
moore,N28.8,142.4346232
moore,N28.89,143.6201336
moore,I61,-538.9337832
moore,I61.9,19.59801837
moore,I15,47.95643231
moore,I15.1,11.28635585
moore,G81.91,-154.2352794
moore,T66-T78,65.13784623
moore,Z93,222.4835661
moore,Z93.1,98.96555212
moore,S72.00,18.41010078
